customer_id,gender,age,state,city_type,occupation,education_level,marital_status,num_dependents,income_monthly_ngn,avg_balance_ngn,monthly_deposit_ngn,monthly_withdrawal_ngn,monthly_transactions,num_products,has_mobile_app,uses_agent,loan_active,savings_goal_met,recent_complaints,last_login_days_ago,bvn_verified,nin_linked,telecom_provider,churn
CUST100164,Male,59,Rivers,Urban,Business Owner,Primary,Widowed,3,22365.0,9851.0,46586.0,41980.0,7,4,1,1,0,0,0,130,1,1,9mobile,0
CUST100165,Female,37,Ogun,Urban,Self-employed,Postgraduate,Single,3,27451.0,40123.0,33784.0,27512.0,14,4,1,0,0,0,0,251,1,1,Other,1
CUST100166,Male,23,Katsina,Urban,Student,Postgraduate,Single,2,75691.0,25771.0,7569.0,8039.0,11,1,1,0,0,1,0,251,1,1,9mobile,0
CUST100167,Male,29,Kano,Urban,Salaried,Postgraduate,Widowed,2,188002.0,10538.0,9972.0,8573.0,8,1,0,0,0,0,0,352,1,1,Other,0
CUST100168,Male,19,Katsina,Rural,Farmer,Postgraduate,Widowed,3,20631.0,74067.0,16735.0,14571.0,7,1,1,1,0,0,0,55,1,1,9mobile,0
CUST100169,Female,24,Ogun,Urban,Student,Secondary,Married,1,34507.0,33569.0,4010.0,2003.0,10,1,1,0,1,0,1,248,1,1,GLO,0
CUST100170,Female,33,Ogun,Urban,Business Owner,Primary,Divorced,3,25778.0,18551.0,73384.0,49466.0,7,1,1,0,0,0,0,201,1,0,Airtel,0
CUST100171,Male,20,Oyo,Peri-urban,Farmer,Tertiary,Divorced,2,90746.0,8818.0,40338.0,24605.0,9,1,0,1,0,1,0,248,1,0,MTN,0
CUST100172,Male,62,Benue,Rural,Farmer,Primary,Divorced,5,33407.0,47230.0,13622.0,4227.0,4,4,0,0,0,0,0,301,1,1,Airtel,0
CUST100173,Male,20,Katsina,Peri-urban,Farmer,Primary,Widowed,2,28187.0,54870.0,10686.0,6219.0,9,2,1,0,0,0,0,175,1,1,MTN,0
CUST100174,Female,44,Bayelsa,Peri-urban,Salaried,No formal,Divorced,2,16629.0,55372.0,35095.0,25881.0,13,3,1,1,0,1,0,104,1,1,GLO,0
CUST100175,Male,67,Katsina,Urban,Trader,Postgraduate,Married,1,237993.0,12441.0,16561.0,13909.0,9,1,1,1,0,1,0,244,1,0,9mobile,1
CUST100176,Female,60,Imo,Urban,Business Owner,Postgraduate,Widowed,2,502252.0,45235.0,7815.0,8918.0,6,1,0,0,0,0,0,224,1,0,9mobile,0
CUST100177,Male,57,Imo,Urban,Student,Postgraduate,Widowed,4,75509.0,117908.0,16872.0,8692.0,7,1,1,0,0,0,0,352,1,1,Other,0
CUST100178,Female,55,Delta,Rural,Self-employed,No formal,Divorced,1,266542.0,21785.0,61507.0,26890.0,6,1,1,0,0,0,0,150,1,1,Airtel,0
CUST100179,Male,50,Oyo,Urban,Trader,Secondary,Single,1,42025.0,11835.0,2132.0,2308.0,8,3,1,0,0,1,0,310,0,0,MTN,1
CUST100180,Male,45,Anambra,Urban,Business Owner,Secondary,Single,1,69944.0,73953.0,13783.0,15818.0,12,1,0,0,0,0,1,53,1,1,9mobile,1
CUST100181,Male,18,Anambra,Urban,Salaried,Tertiary,Married,3,125793.0,9733.0,98374.0,72714.0,7,1,1,0,1,0,0,320,0,1,GLO,0
CUST100182,Female,25,Delta,Urban,Farmer,Secondary,Divorced,0,35584.0,14635.0,448.0,181.0,5,1,1,1,0,0,0,218,1,1,9mobile,0
CUST100183,Female,54,Kaduna,Urban,Self-employed,Secondary,Divorced,3,60642.0,5304.0,66393.0,48922.0,11,3,1,1,1,1,0,306,1,1,Other,0
CUST100184,Male,49,Anambra,Rural,Business Owner,Postgraduate,Widowed,0,54266.0,15590.0,14092.0,5616.0,11,1,1,1,0,1,0,235,1,1,9mobile,1
CUST100185,Female,65,Imo,Urban,Student,Primary,Widowed,1,103799.0,26410.0,6304.0,6902.0,8,4,1,1,1,1,0,346,1,0,GLO,0
CUST100186,Female,60,Delta,Peri-urban,Business Owner,Secondary,Divorced,0,74021.0,3315.0,453.0,425.0,6,2,0,0,0,0,0,163,0,1,9mobile,0
CUST100187,Male,54,FCT Abuja,Peri-urban,Trader,Secondary,Widowed,0,36373.0,102673.0,2194.0,1134.0,7,3,1,0,0,0,0,287,1,1,MTN,0
CUST100188,Male,21,Benue,Urban,Unemployed,No formal,Divorced,0,53394.0,36044.0,5657.0,6212.0,10,1,1,0,0,1,0,358,1,1,MTN,1
CUST100189,Male,47,Benue,Urban,Trader,Tertiary,Married,1,190903.0,44349.0,772.0,675.0,3,1,1,0,0,0,0,56,0,0,9mobile,0
CUST100190,Male,23,Bayelsa,Urban,Business Owner,No formal,Widowed,2,114717.0,23204.0,12277.0,14216.0,11,1,1,1,0,0,0,28,1,1,GLO,0
CUST100191,Female,63,Katsina,Urban,Self-employed,Postgraduate,Divorced,1,106076.0,55408.0,1378.0,1629.0,5,1,1,0,0,0,0,86,1,1,GLO,0
CUST100192,Female,36,Bayelsa,Peri-urban,Business Owner,Primary,Widowed,3,533200.0,28262.0,35351.0,10710.0,10,3,1,0,0,1,0,78,1,1,9mobile,0
CUST100193,Female,49,Delta,Urban,Business Owner,Tertiary,Married,2,25296.0,71630.0,51262.0,20925.0,9,2,1,0,0,1,1,362,1,0,GLO,1
CUST100194,Male,26,Lagos,Urban,Salaried,No formal,Widowed,4,132592.0,86131.0,65534.0,51918.0,8,1,1,1,0,0,0,307,1,1,MTN,1
CUST100195,Male,29,Katsina,Urban,Student,Secondary,Divorced,0,73539.0,55714.0,23897.0,27727.0,6,1,0,0,0,0,0,88,1,1,MTN,0
CUST100196,Female,28,FCT Abuja,Rural,Self-employed,Secondary,Widowed,3,95386.0,33798.0,87848.0,104962.0,8,3,0,1,1,0,0,178,0,0,MTN,0
CUST100197,Female,63,FCT Abuja,Peri-urban,Business Owner,Tertiary,Widowed,4,82479.0,76225.0,170.0,138.0,6,2,1,0,0,1,0,286,1,1,Other,0
CUST100198,Female,33,Bayelsa,Peri-urban,Farmer,Secondary,Divorced,1,37231.0,34089.0,4317.0,1970.0,7,2,0,0,1,0,0,83,1,0,Airtel,0
CUST100199,Female,18,Rivers,Peri-urban,Student,No formal,Single,4,27576.0,5912.0,10409.0,4650.0,6,1,1,0,1,1,0,222,1,0,MTN,0
CUST100200,Female,62,Katsina,Urban,Trader,No formal,Widowed,2,69989.0,6184.0,46680.0,46095.0,11,3,1,1,0,0,0,143,1,1,9mobile,1
CUST100201,Male,38,Enugu,Peri-urban,Self-employed,Secondary,Widowed,0,34624.0,148389.0,64986.0,54117.0,13,1,1,1,0,0,0,163,1,1,Other,0
CUST100202,Male,47,FCT Abuja,Urban,Trader,Secondary,Married,1,50192.0,12012.0,28881.0,22929.0,5,1,1,1,1,0,0,294,1,1,9mobile,0
CUST100203,Female,30,Benue,Peri-urban,Business Owner,Postgraduate,Single,1,143572.0,84621.0,14498.0,10427.0,7,1,1,0,0,0,0,138,1,1,GLO,0
CUST100204,Female,51,Lagos,Peri-urban,Trader,Primary,Married,2,23203.0,14165.0,32885.0,31327.0,14,3,1,0,1,0,0,147,0,1,Airtel,0
CUST100205,Male,21,Benue,Urban,Trader,Tertiary,Divorced,2,58907.0,28174.0,5986.0,6418.0,6,1,1,0,0,0,0,311,1,1,Other,0
CUST100206,Male,45,Oyo,Peri-urban,Salaried,No formal,Divorced,3,180830.0,53203.0,18368.0,10519.0,14,1,1,1,0,0,0,240,1,1,GLO,0
CUST100207,Female,55,Kaduna,Rural,Trader,Tertiary,Married,2,44347.0,8650.0,21251.0,10601.0,5,2,1,0,0,1,0,242,1,1,GLO,0
CUST100208,Male,48,Rivers,Urban,Farmer,Postgraduate,Widowed,3,262698.0,66827.0,3324.0,3002.0,12,2,1,0,0,1,0,169,1,1,MTN,1
CUST100209,Male,44,Oyo,Peri-urban,Farmer,No formal,Single,1,17336.0,58545.0,1034.0,1161.0,9,1,1,0,0,0,0,46,1,1,9mobile,0
CUST100210,Male,22,Rivers,Urban,Student,Postgraduate,Married,1,359941.0,39163.0,41601.0,25516.0,9,2,1,0,0,0,0,5,1,1,GLO,0
CUST100211,Female,42,Benue,Urban,Business Owner,Postgraduate,Married,3,71142.0,41723.0,22953.0,12514.0,4,1,1,0,0,1,1,364,1,1,GLO,0
CUST100212,Female,20,Imo,Urban,Unemployed,Secondary,Divorced,1,21173.0,5590.0,12115.0,6100.0,11,1,0,0,0,0,0,34,1,1,GLO,0
CUST100213,Male,50,Lagos,Urban,Trader,Tertiary,Widowed,3,148169.0,28631.0,17246.0,9124.0,5,2,1,1,0,1,0,70,1,0,Airtel,0
CUST100214,Female,21,Benue,Rural,Trader,Tertiary,Single,1,103156.0,4528.0,94891.0,39991.0,8,1,1,1,0,0,0,292,1,1,Other,0
CUST100215,Male,42,Imo,Rural,Self-employed,Secondary,Married,2,242846.0,18399.0,14580.0,12205.0,12,3,1,0,1,1,0,177,0,1,MTN,0
CUST100216,Male,37,Bayelsa,Peri-urban,Salaried,Tertiary,Single,1,17568.0,115286.0,3277.0,1811.0,13,1,0,1,1,0,1,122,1,1,Other,1
CUST100217,Female,51,Ogun,Urban,Unemployed,Secondary,Single,2,26101.0,42728.0,18686.0,15948.0,6,2,1,0,1,1,0,244,1,0,GLO,0
CUST100218,Female,43,Katsina,Rural,Student,No formal,Married,4,139986.0,67876.0,31328.0,11740.0,6,4,0,1,0,0,0,8,1,1,Airtel,0
CUST100219,Female,22,Benue,Urban,Unemployed,Postgraduate,Single,2,694420.0,42652.0,366.0,148.0,10,1,1,0,0,0,0,330,1,1,GLO,0
CUST100220,Female,52,Imo,Rural,Trader,Postgraduate,Divorced,2,117474.0,10798.0,12119.0,9483.0,8,1,1,1,1,1,0,212,1,0,9mobile,1
CUST100221,Female,45,Delta,Urban,Self-employed,Tertiary,Widowed,3,135040.0,45170.0,15002.0,11407.0,1,2,0,1,0,1,0,315,1,1,Other,1
CUST100222,Male,46,Kano,Urban,Business Owner,Primary,Widowed,3,35281.0,70404.0,18693.0,10176.0,16,1,0,0,0,1,0,50,0,1,MTN,0
CUST100223,Male,26,Enugu,Peri-urban,Salaried,Postgraduate,Widowed,1,59432.0,7448.0,10773.0,11252.0,10,1,1,1,0,0,0,301,1,1,Airtel,0
CUST100224,Male,69,Oyo,Urban,Business Owner,Secondary,Divorced,2,40071.0,84888.0,32981.0,15446.0,4,2,1,0,1,0,0,326,1,1,Other,0
CUST100225,Male,55,Katsina,Urban,Student,Primary,Divorced,1,110014.0,40528.0,86854.0,54249.0,7,1,1,1,0,0,0,63,1,1,GLO,1
CUST100226,Female,67,Enugu,Urban,Unemployed,Primary,Divorced,3,161591.0,214.0,73602.0,58879.0,11,1,0,0,0,0,0,231,1,1,MTN,1
CUST100227,Male,23,Ogun,Urban,Student,Postgraduate,Widowed,3,82735.0,36675.0,32754.0,35390.0,8,4,1,1,1,0,0,20,1,1,Airtel,0
CUST100228,Female,36,Kano,Urban,Trader,Postgraduate,Single,1,143221.0,25182.0,21210.0,14353.0,2,2,0,0,0,0,0,4,0,0,GLO,1
CUST100229,Female,61,Enugu,Urban,Student,Postgraduate,Divorced,3,68212.0,17581.0,52429.0,34537.0,8,3,1,0,1,0,0,5,1,1,GLO,0
CUST100230,Female,28,Enugu,Urban,Business Owner,Secondary,Married,1,230600.0,73758.0,54225.0,44550.0,8,3,1,1,0,0,0,42,1,0,Other,0
CUST100231,Male,19,Oyo,Urban,Self-employed,Primary,Divorced,2,32237.0,114880.0,53083.0,31055.0,6,1,1,1,0,0,0,281,1,1,GLO,0
CUST100232,Female,64,Anambra,Peri-urban,Student,Tertiary,Married,3,250344.0,71912.0,5154.0,4836.0,10,3,1,1,0,0,1,348,0,0,GLO,1
CUST100233,Male,61,Kano,Urban,Farmer,Secondary,Widowed,3,36744.0,93792.0,773.0,405.0,10,3,0,1,0,0,0,53,1,1,Airtel,1
CUST100234,Male,61,Katsina,Rural,Self-employed,No formal,Married,3,71040.0,119725.0,122580.0,127591.0,8,1,1,0,0,0,0,130,1,1,GLO,0
CUST100235,Female,26,Ogun,Rural,Unemployed,Postgraduate,Divorced,0,23894.0,121880.0,96308.0,52499.0,6,4,1,1,0,0,0,138,1,1,9mobile,0
CUST100236,Male,38,Kano,Urban,Salaried,Primary,Divorced,0,110373.0,6088.0,24929.0,29751.0,16,1,1,1,0,0,0,214,1,0,9mobile,0
CUST100237,Male,41,Bayelsa,Peri-urban,Salaried,Secondary,Single,5,78794.0,30476.0,149130.0,87214.0,8,4,1,0,0,0,0,24,1,1,MTN,0
CUST100238,Female,51,Lagos,Peri-urban,Trader,No formal,Widowed,0,136085.0,14.0,44162.0,48178.0,7,2,1,1,0,0,1,64,1,1,9mobile,0
CUST100239,Male,39,Bayelsa,Rural,Trader,Secondary,Married,1,14704.0,35308.0,21856.0,14373.0,10,1,0,1,0,0,0,259,1,1,9mobile,0
CUST100240,Female,20,Anambra,Urban,Farmer,Secondary,Widowed,0,78962.0,129012.0,14796.0,7715.0,6,1,1,1,0,0,0,197,1,1,Other,0
CUST100241,Female,29,Lagos,Urban,Unemployed,Tertiary,Divorced,3,100648.0,11101.0,26958.0,13575.0,14,1,1,0,0,0,0,108,1,1,9mobile,0
CUST100242,Female,45,Ogun,Peri-urban,Business Owner,Tertiary,Single,1,28754.0,51053.0,21758.0,23176.0,10,1,1,1,0,1,0,15,1,1,GLO,0
CUST100243,Male,47,Oyo,Peri-urban,Salaried,Secondary,Divorced,3,113093.0,51694.0,152508.0,88131.0,11,1,1,1,1,1,0,202,1,0,Other,0
CUST100244,Male,43,Oyo,Peri-urban,Salaried,No formal,Divorced,1,8855.0,8739.0,20227.0,12231.0,9,3,0,0,0,0,0,141,1,1,9mobile,0
CUST100245,Female,65,Imo,Urban,Salaried,Primary,Divorced,7,62399.0,13625.0,54222.0,25880.0,11,2,0,1,0,0,0,357,1,0,GLO,0
CUST100246,Male,38,Ogun,Rural,Business Owner,Primary,Married,3,249571.0,30997.0,50400.0,58726.0,10,2,0,0,1,0,0,112,1,0,MTN,0
CUST100247,Female,45,Rivers,Rural,Salaried,Postgraduate,Divorced,2,61915.0,10426.0,2223.0,1157.0,4,1,1,0,1,0,0,73,1,1,Other,0
CUST100248,Female,43,Ogun,Urban,Student,Postgraduate,Widowed,1,36647.0,43973.0,2731.0,1427.0,9,1,1,0,0,0,0,52,1,1,GLO,0
CUST100249,Female,50,Bayelsa,Urban,Unemployed,Primary,Widowed,2,66044.0,33135.0,32348.0,37184.0,11,1,1,0,0,0,1,117,0,1,Other,0
CUST100250,Male,38,Anambra,Urban,Self-employed,Secondary,Single,2,76527.0,36615.0,8997.0,9994.0,8,1,0,0,0,0,0,185,1,1,MTN,0
CUST100251,Male,52,Benue,Peri-urban,Self-employed,Secondary,Widowed,4,156838.0,7221.0,32147.0,16846.0,13,1,0,0,0,0,0,62,1,1,MTN,0
CUST100252,Female,69,FCT Abuja,Peri-urban,Farmer,Tertiary,Divorced,1,78680.0,36413.0,4686.0,5053.0,6,2,1,0,0,1,0,140,1,0,Other,0
CUST100253,Male,51,Oyo,Peri-urban,Student,Tertiary,Divorced,5,138979.0,2537.0,15179.0,7967.0,17,3,1,0,0,0,1,300,1,1,GLO,0
CUST100254,Male,58,Kaduna,Urban,Salaried,Postgraduate,Widowed,1,76046.0,106657.0,3243.0,1219.0,6,2,1,0,1,0,1,225,1,0,Airtel,0
CUST100255,Male,68,Anambra,Urban,Salaried,Primary,Single,2,35663.0,21023.0,9942.0,10323.0,10,1,1,1,0,0,0,224,0,0,Other,0
CUST100256,Female,64,Benue,Urban,Trader,Secondary,Single,1,19823.0,97014.0,2773.0,2757.0,4,2,1,1,0,0,0,182,1,1,Airtel,0
CUST100257,Female,35,Delta,Urban,Trader,Primary,Widowed,2,97808.0,60475.0,105781.0,59787.0,9,1,1,0,0,0,1,160,0,1,GLO,0
CUST100258,Female,28,Anambra,Peri-urban,Farmer,No formal,Married,2,7571.0,72659.0,15079.0,5747.0,8,1,1,1,0,0,0,61,1,1,9mobile,0
CUST100259,Male,40,Anambra,Rural,Salaried,Primary,Married,0,14294.0,18884.0,69436.0,33732.0,7,4,0,1,0,0,0,80,1,1,Other,0
CUST100260,Female,65,Imo,Rural,Farmer,No formal,Married,4,19891.0,12922.0,106392.0,105748.0,6,1,1,1,0,0,0,328,1,1,MTN,0
CUST100261,Female,39,Enugu,Rural,Student,Tertiary,Married,2,133174.0,26106.0,72093.0,84224.0,7,1,1,0,1,1,0,15,1,1,9mobile,0
CUST100262,Male,34,Anambra,Urban,Self-employed,Tertiary,Widowed,3,18314.0,1226.0,18207.0,9706.0,12,1,1,0,1,1,0,228,1,1,GLO,0
CUST100263,Male,22,Imo,Urban,Salaried,Postgraduate,Single,0,106871.0,125515.0,45274.0,46923.0,7,1,1,1,0,0,0,96,1,0,MTN,0
CUST100264,Female,61,Oyo,Peri-urban,Unemployed,Primary,Divorced,2,27652.0,24471.0,5006.0,2529.0,12,1,0,0,1,1,0,359,1,0,Other,0
CUST100265,Female,28,FCT Abuja,Rural,Business Owner,Primary,Divorced,1,61354.0,223517.0,2989.0,2725.0,6,2,1,0,0,1,0,319,1,1,GLO,1
CUST100266,Female,47,FCT Abuja,Urban,Student,No formal,Widowed,3,66165.0,71659.0,62843.0,23582.0,10,2,1,0,1,0,0,325,1,0,Other,0
CUST100267,Female,32,Anambra,Urban,Salaried,Tertiary,Divorced,1,60533.0,4197.0,948.0,784.0,4,2,1,0,0,0,0,139,0,1,9mobile,0
CUST100268,Male,44,Delta,Urban,Business Owner,No formal,Married,7,39115.0,53968.0,107619.0,58359.0,5,1,0,0,0,0,0,129,0,1,Other,1
CUST100269,Male,52,Lagos,Peri-urban,Unemployed,Tertiary,Single,2,17095.0,15793.0,33454.0,37912.0,9,3,1,0,0,0,0,142,0,1,MTN,0
CUST100270,Female,50,Oyo,Urban,Trader,No formal,Widowed,0,71711.0,13967.0,16322.0,9153.0,6,3,1,0,0,0,0,336,1,1,Other,1
CUST100271,Female,37,Imo,Urban,Farmer,Tertiary,Single,3,115629.0,14824.0,4573.0,3012.0,5,1,1,0,0,0,0,179,1,1,9mobile,0
CUST100272,Female,33,Oyo,Urban,Trader,No formal,Widowed,5,128996.0,123892.0,38537.0,40719.0,7,1,1,0,0,0,0,162,1,0,9mobile,0
CUST100273,Female,51,Delta,Urban,Self-employed,Tertiary,Widowed,1,75347.0,34655.0,24842.0,17251.0,6,1,1,0,0,1,0,350,1,1,MTN,0
CUST100274,Male,19,Kano,Rural,Trader,No formal,Widowed,1,88265.0,55353.0,37253.0,19169.0,6,2,1,0,0,1,1,122,1,1,Airtel,1
CUST100275,Male,52,Bayelsa,Urban,Salaried,Primary,Widowed,1,34970.0,16491.0,16235.0,12871.0,8,4,1,0,0,0,0,37,1,0,Airtel,0
CUST100276,Female,57,Delta,Peri-urban,Unemployed,Postgraduate,Single,2,104901.0,37007.0,2057.0,2172.0,10,4,0,0,0,0,0,297,1,0,Other,0
CUST100277,Female,45,Imo,Peri-urban,Trader,No formal,Divorced,1,101484.0,21547.0,11349.0,7829.0,10,1,0,1,0,1,0,364,0,1,9mobile,0
CUST100278,Female,64,Delta,Rural,Salaried,Postgraduate,Widowed,4,53542.0,19367.0,11351.0,4763.0,9,1,1,1,0,0,0,231,1,1,GLO,0
CUST100279,Female,56,Imo,Urban,Self-employed,Primary,Married,2,73096.0,14182.0,262.0,169.0,12,1,0,0,0,0,0,336,1,1,GLO,0
CUST100280,Female,23,Katsina,Rural,Business Owner,Primary,Widowed,3,68332.0,26298.0,289.0,335.0,6,1,1,0,0,1,0,251,1,1,9mobile,1
CUST100281,Male,26,Rivers,Urban,Unemployed,Tertiary,Single,2,105571.0,53945.0,12048.0,4395.0,5,1,0,0,0,0,0,6,1,1,GLO,0
CUST100282,Male,37,Imo,Rural,Trader,Postgraduate,Widowed,0,17445.0,12554.0,39017.0,26048.0,15,4,1,0,1,1,0,55,1,1,MTN,0
CUST100283,Male,18,Delta,Rural,Farmer,Secondary,Married,1,17136.0,168259.0,29348.0,25921.0,3,1,1,1,0,0,0,167,1,0,Other,0
CUST100284,Female,25,Rivers,Urban,Farmer,Tertiary,Single,5,17955.0,6654.0,8194.0,3037.0,4,1,1,0,0,0,0,316,1,1,9mobile,1
CUST100285,Male,40,Imo,Urban,Unemployed,Postgraduate,Widowed,4,46909.0,32716.0,27697.0,16908.0,11,1,0,0,1,0,0,218,1,1,Other,1
CUST100286,Male,20,Imo,Urban,Farmer,No formal,Married,1,105454.0,4443.0,31271.0,35853.0,9,3,1,0,1,0,0,64,1,1,MTN,1
CUST100287,Male,21,Lagos,Urban,Trader,No formal,Single,3,9273.0,1146.0,22180.0,7266.0,10,4,1,1,0,0,0,193,1,1,GLO,0
CUST100288,Male,42,Rivers,Urban,Trader,Primary,Widowed,2,76180.0,127988.0,22104.0,21586.0,12,3,0,1,1,0,0,92,1,1,9mobile,0
CUST100289,Female,64,Kano,Urban,Unemployed,Secondary,Married,3,204971.0,83138.0,13849.0,14642.0,7,1,1,0,0,0,0,340,1,1,MTN,0
CUST100290,Male,55,Delta,Urban,Trader,No formal,Single,1,89508.0,59234.0,3951.0,2171.0,10,1,1,0,0,1,0,169,1,1,MTN,0
CUST100291,Male,32,Delta,Urban,Business Owner,Postgraduate,Widowed,1,11376.0,100195.0,14608.0,7205.0,13,1,0,0,0,1,0,225,0,0,Other,0
CUST100292,Female,38,Ogun,Urban,Salaried,Postgraduate,Single,1,111883.0,81189.0,12709.0,14277.0,7,2,1,1,0,0,1,230,1,0,9mobile,1
CUST100293,Male,52,Rivers,Urban,Self-employed,No formal,Married,1,87056.0,52098.0,26893.0,26560.0,7,1,1,0,0,1,0,280,1,1,Other,0
CUST100294,Male,63,Oyo,Urban,Business Owner,Postgraduate,Widowed,2,51425.0,93978.0,58193.0,23396.0,11,4,1,0,0,1,0,5,1,1,Other,0
CUST100295,Male,69,Delta,Urban,Business Owner,Postgraduate,Widowed,2,82442.0,24780.0,14118.0,6932.0,5,3,0,1,0,1,1,263,1,1,MTN,1
CUST100296,Female,31,Benue,Urban,Farmer,Primary,Widowed,0,19930.0,40232.0,37109.0,31885.0,15,1,1,1,0,0,0,52,0,1,Other,1
CUST100297,Male,53,Bayelsa,Urban,Salaried,Secondary,Married,1,73287.0,74875.0,50112.0,33950.0,8,1,0,0,0,0,1,18,1,1,GLO,0
CUST100298,Female,29,Ogun,Rural,Unemployed,Primary,Divorced,0,107687.0,4431.0,7138.0,5380.0,4,2,1,0,0,0,0,264,1,1,GLO,0
CUST100299,Male,34,Rivers,Urban,Farmer,Secondary,Widowed,2,37520.0,97824.0,69577.0,80458.0,16,1,1,1,1,0,1,160,1,1,MTN,1
CUST100300,Male,56,Oyo,Urban,Salaried,Postgraduate,Married,0,45821.0,8529.0,2191.0,1486.0,11,1,1,1,0,1,0,263,1,1,Other,0
CUST100301,Male,26,Oyo,Urban,Trader,Secondary,Single,3,41998.0,99954.0,69598.0,76106.0,10,2,1,1,1,0,0,293,1,1,GLO,0
CUST100302,Male,52,Benue,Peri-urban,Unemployed,Postgraduate,Single,2,45638.0,18650.0,5361.0,4796.0,4,3,1,0,0,0,0,159,1,1,Airtel,0
CUST100303,Female,30,Anambra,Rural,Unemployed,Postgraduate,Married,2,33161.0,19784.0,12337.0,5051.0,6,4,1,1,0,0,0,22,1,1,Airtel,0
CUST100304,Female,32,FCT Abuja,Rural,Farmer,Primary,Divorced,4,34985.0,3841.0,27884.0,27049.0,8,1,1,0,1,0,0,161,0,0,Other,0
CUST100305,Female,35,Lagos,Peri-urban,Trader,Primary,Married,2,111383.0,108534.0,70833.0,54413.0,4,3,1,0,0,0,0,342,1,1,MTN,1
CUST100306,Male,68,Kano,Urban,Farmer,Tertiary,Single,1,14586.0,9589.0,8859.0,4452.0,11,1,0,0,1,0,0,6,1,1,GLO,0
CUST100307,Male,50,Enugu,Urban,Student,No formal,Single,0,82532.0,49719.0,43264.0,24254.0,12,1,1,0,0,0,0,362,1,1,9mobile,0
CUST100308,Female,23,Delta,Urban,Salaried,Tertiary,Widowed,1,111188.0,51637.0,37181.0,29804.0,3,2,1,0,1,0,0,23,1,1,9mobile,0
CUST100309,Male,44,Katsina,Rural,Student,Tertiary,Divorced,1,20719.0,16505.0,5220.0,4393.0,8,4,1,0,0,1,1,129,1,1,GLO,0
CUST100310,Male,40,Rivers,Peri-urban,Salaried,Secondary,Married,2,65339.0,212238.0,19587.0,22943.0,10,1,0,0,1,1,0,254,1,1,Other,0
CUST100311,Male,44,Rivers,Peri-urban,Self-employed,Postgraduate,Single,1,30680.0,3316.0,19705.0,21070.0,8,1,0,0,0,0,0,255,1,1,Airtel,0
CUST100312,Male,51,Ogun,Urban,Business Owner,Postgraduate,Single,4,194648.0,46808.0,10899.0,5289.0,3,2,1,1,0,0,0,249,1,0,Airtel,0
CUST100313,Female,63,Ogun,Peri-urban,Unemployed,Postgraduate,Single,1,58173.0,32652.0,45413.0,45258.0,7,1,0,0,1,0,0,338,1,1,GLO,0
CUST100314,Female,55,Imo,Urban,Farmer,No formal,Married,2,263565.0,14084.0,78084.0,24008.0,9,2,0,0,1,1,0,105,1,1,Airtel,0
CUST100315,Female,31,Katsina,Urban,Self-employed,Secondary,Married,0,230107.0,8930.0,37824.0,15766.0,14,2,1,0,0,1,0,355,1,0,GLO,0
CUST100316,Male,53,Rivers,Urban,Self-employed,Secondary,Divorced,1,92304.0,66796.0,108307.0,51958.0,9,2,0,1,0,0,0,311,1,1,MTN,0
CUST100317,Male,25,Kaduna,Urban,Unemployed,Postgraduate,Widowed,2,481512.0,124035.0,1554.0,1301.0,15,1,1,0,0,1,0,347,1,0,Airtel,0
CUST100318,Male,52,Kano,Urban,Unemployed,Tertiary,Widowed,2,16970.0,5689.0,1138.0,541.0,9,2,1,1,0,1,0,31,1,1,Other,1
CUST100319,Male,36,Imo,Rural,Salaried,No formal,Widowed,5,257076.0,10782.0,67290.0,42308.0,8,1,0,0,1,0,0,76,1,0,Airtel,0
CUST100320,Male,47,Imo,Urban,Student,Tertiary,Single,3,54994.0,214408.0,68425.0,35478.0,5,1,1,0,0,0,0,325,1,1,GLO,0
CUST100321,Female,31,Rivers,Urban,Trader,Primary,Widowed,0,62457.0,757.0,3399.0,2052.0,7,3,1,1,0,0,0,92,0,1,9mobile,0
CUST100322,Female,37,Delta,Urban,Salaried,Secondary,Single,1,46219.0,35489.0,13269.0,15236.0,9,2,1,0,0,0,0,9,1,0,Airtel,0
CUST100323,Male,66,FCT Abuja,Urban,Trader,Secondary,Divorced,0,18981.0,36295.0,54126.0,64823.0,9,1,1,0,0,0,0,329,1,1,GLO,0
CUST100324,Female,42,Katsina,Peri-urban,Self-employed,Tertiary,Single,2,116878.0,15269.0,4128.0,3786.0,10,1,1,0,0,0,0,33,0,1,Airtel,0
CUST100325,Female,57,Imo,Peri-urban,Trader,No formal,Divorced,2,22916.0,54388.0,9336.0,7610.0,3,1,0,1,0,1,0,339,1,1,Airtel,0
CUST100326,Male,41,Delta,Peri-urban,Student,Secondary,Divorced,5,41124.0,144967.0,34277.0,32138.0,5,4,0,1,0,1,0,110,1,1,Airtel,0
CUST100327,Female,31,Kaduna,Rural,Salaried,Tertiary,Widowed,2,42796.0,29911.0,120354.0,119690.0,10,3,1,0,0,0,0,288,1,1,9mobile,0
CUST100328,Male,43,Kano,Peri-urban,Unemployed,No formal,Widowed,2,171488.0,69199.0,47857.0,46187.0,16,1,1,0,0,0,0,343,1,1,GLO,0
CUST100329,Male,55,Rivers,Urban,Student,Tertiary,Single,3,65509.0,51933.0,45060.0,16839.0,7,1,1,1,0,1,1,96,1,0,MTN,0
